date,session_id,user_id,source,medium,device_category,country,sessions,pageviews,bounce,session_duration_sec,transactions,revenue
2024-04-16,S101528,U7126,google,referral,desktop,United Kingdom,1,8,0,1563,0,0.0
2024-02-26,S101529,U2450,instagram,email,desktop,United Kingdom,1,8,0,1447,0,0.0
2024-06-17,S101530,U4096,linkedin,referral,desktop,United Kingdom,1,8,0,57,0,0.0
2024-01-03,S101531,U6649,bing,none,mobile,Canada,1,14,0,299,0,0.0
2024-04-29,S101532,U4261,google,none,desktop,United States,1,7,0,1520,0,0.0
2024-01-06,S101533,U2164,google,none,mobile,India,1,2,1,103,0,0.0
2024-01-05,S101534,U2869,google,email,desktop,United States,1,8,0,1710,0,0.0
2024-01-05,S101535,U2819,google,cpc,desktop,United States,1,5,1,703,0,0.0
2024-02-23,S101536,U3705,direct,email,mobile,Australia,1,6,0,275,0,0.0
2024-02-16,S101537,U4515,direct,none,mobile,India,1,4,1,439,0,0.0
2024-06-25,S101538,U2342,facebook,email,desktop,United Kingdom,1,1,0,527,0,0.0
2024-01-09,S101539,U6560,google,none,desktop,United States,1,13,0,1471,0,0.0
2024-04-08,S101540,U3226,facebook,organic,desktop,Canada,1,5,0,1041,1,309.48
2024-01-20,S101541,U2079,instagram,organic,mobile,United States,1,3,0,240,1,369.25
2024-05-01,S101542,U6274,facebook,referral,desktop,United Kingdom,1,9,0,821,1,238.22
2024-03-01,S101543,U6791,linkedin,cpc,desktop,United States,1,4,0,1276,0,0.0
2024-05-02,S101544,U5206,direct,organic,mobile,Australia,1,10,0,389,0,0.0
2024-06-11,S101545,U7280,direct,none,desktop,Australia,1,2,0,611,1,217.1
2024-06-26,S101546,U7375,google,email,desktop,United States,1,4,0,1073,0,0.0
2024-03-22,S101547,U5563,google,email,desktop,Australia,1,3,1,452,0,0.0
2024-03-02,S101548,U3779,instagram,referral,mobile,Canada,1,3,1,150,0,0.0
2024-05-24,S101549,U3528,bing,email,desktop,India,1,5,0,202,0,0.0
2024-01-03,S101550,U1813,instagram,organic,desktop,United States,1,1,0,63,1,536.29
2024-06-08,S101551,U6368,linkedin,email,mobile,Canada,1,5,0,947,1,91.2
2024-01-13,S101552,U6089,google,organic,desktop,Canada,1,8,1,100,2,381.76
2024-04-29,S101553,U3031,google,organic,desktop,Canada,1,10,1,574,1,123.78
2024-05-04,S101554,U1322,instagram,cpc,desktop,United Kingdom,1,12,0,803,0,0.0
2024-03-29,S101555,U3969,instagram,referral,mobile,United States,1,9,0,813,0,0.0
2024-03-13,S101556,U1903,instagram,none,mobile,United States,1,12,0,997,0,0.0
2024-03-08,S101557,U2541,direct,organic,desktop,United States,1,1,0,1674,0,0.0
2024-05-21,S101558,U7095,facebook,referral,desktop,India,1,14,0,564,0,0.0
2024-04-10,S101559,U6911,facebook,none,desktop,Canada,1,2,0,1711,1,115.75
2024-04-07,S101560,U4503,google,email,desktop,United States,1,2,0,43,0,0.0
2024-01-11,S101561,U3653,direct,referral,mobile,Australia,1,6,0,1359,0,0.0
2024-04-14,S101562,U3476,instagram,referral,desktop,United Kingdom,1,1,1,1601,0,0.0
2024-03-07,S101563,U4340,google,referral,desktop,India,1,11,0,300,0,0.0
2024-05-02,S101564,U5243,direct,email,desktop,United Kingdom,1,1,0,1106,0,0.0
2024-01-29,S101565,U2141,linkedin,email,desktop,Canada,1,2,0,1547,1,345.85
2024-05-16,S101566,U1849,bing,referral,mobile,Australia,1,12,0,1613,0,0.0
2024-06-01,S101567,U1366,direct,cpc,desktop,Canada,1,13,1,492,0,0.0
2024-03-16,S101568,U3897,email,organic,mobile,United States,1,4,0,552,0,0.0
2024-06-18,S101569,U2089,google,email,desktop,United Kingdom,1,2,0,799,1,124.69
2024-01-09,S101570,U5041,facebook,cpc,mobile,Australia,1,4,0,884,0,0.0
2024-02-09,S101571,U3038,email,email,desktop,United Kingdom,1,3,0,821,1,827.64
2024-01-25,S101572,U3860,instagram,referral,mobile,India,1,3,1,1775,1,147.02
2024-01-05,S101573,U5270,bing,cpc,desktop,Australia,1,9,0,1377,0,0.0
2024-05-18,S101574,U2854,linkedin,none,mobile,India,1,8,0,1577,1,252.08
2024-05-03,S101575,U5683,bing,organic,desktop,Australia,1,12,0,472,2,75.01
2024-02-07,S101576,U1494,bing,organic,desktop,United States,1,12,0,280,0,0.0
2024-03-12,S101577,U6233,direct,email,mobile,United Kingdom,1,10,0,189,0,0.0
2024-05-12,S101578,U4182,google,organic,mobile,United Kingdom,1,9,0,65,1,327.45
2024-06-24,S101579,U2784,google,none,mobile,Canada,1,1,0,1714,0,0.0
2024-03-30,S101580,U4510,bing,cpc,desktop,Australia,1,12,1,909,1,189.06
2024-05-25,S101581,U4786,instagram,cpc,desktop,Australia,1,5,0,1251,0,0.0
2024-02-06,S101582,U6266,google,referral,mobile,India,1,12,0,1503,1,161.9
2024-02-29,S101583,U5130,bing,cpc,desktop,Australia,1,12,0,1431,0,0.0
2024-06-24,S101584,U1998,google,email,desktop,United Kingdom,1,4,0,1299,0,0.0
2024-01-28,S101585,U6428,instagram,none,desktop,Australia,1,11,0,422,1,257.78
2024-03-21,S101586,U7681,linkedin,referral,desktop,Canada,1,14,0,1257,0,0.0
2024-04-23,S101587,U7893,email,email,desktop,Canada,1,9,0,73,0,0.0
2024-02-09,S101588,U6133,bing,email,mobile,United Kingdom,1,14,1,344,0,0.0
2024-02-14,S101589,U5469,facebook,email,mobile,United Kingdom,1,3,0,437,0,0.0
2024-03-02,S101590,U7700,facebook,organic,desktop,United Kingdom,1,5,1,924,0,0.0
2024-04-02,S101591,U2451,bing,email,mobile,Australia,1,8,1,235,0,0.0
2024-04-24,S101592,U2751,direct,organic,mobile,Australia,1,10,1,1294,0,0.0
2024-03-07,S101593,U3280,linkedin,cpc,mobile,United States,1,5,0,70,0,0.0
2024-02-25,S101594,U5800,direct,organic,mobile,India,1,9,1,617,0,0.0
2024-02-09,S101595,U5658,email,email,mobile,Australia,1,2,1,743,0,0.0
2024-04-07,S101596,U3934,facebook,none,desktop,United States,1,6,0,1416,0,0.0
2024-02-09,S101597,U7869,instagram,none,desktop,United States,1,5,0,927,0,0.0
2024-03-31,S101598,U4734,bing,cpc,desktop,Canada,1,9,0,124,0,0.0
2024-02-02,S101599,U4346,email,email,tablet,Australia,1,7,0,569,0,0.0
2024-01-06,S101600,U2873,google,organic,tablet,United States,1,8,0,1197,0,0.0
2024-05-26,S101601,U7219,facebook,none,mobile,Canada,1,7,0,88,0,0.0
2024-03-20,S101602,U5534,linkedin,referral,mobile,India,1,13,1,1694,0,0.0
2024-06-16,S101603,U4803,facebook,email,mobile,Canada,1,10,0,883,0,0.0
2024-04-01,S101604,U6979,linkedin,email,desktop,India,1,10,1,538,1,53.47
2024-04-06,S101605,U2979,linkedin,referral,mobile,United Kingdom,1,5,0,542,0,0.0
2024-02-28,S101606,U1698,bing,none,desktop,United Kingdom,1,11,0,828,0,0.0
2024-02-28,S101607,U2312,linkedin,referral,desktop,Canada,1,13,0,1075,0,0.0
2024-02-17,S101608,U3962,direct,cpc,desktop,United Kingdom,1,14,0,767,1,20.05
2024-06-17,S101609,U6659,email,organic,desktop,Australia,1,5,1,1257,0,0.0
2024-01-13,S101610,U3938,instagram,organic,mobile,Canada,1,13,0,728,0,0.0
2024-04-16,S101611,U5787,facebook,none,desktop,United States,1,11,0,916,1,441.87
2024-02-14,S101612,U3300,instagram,referral,mobile,Australia,1,4,1,500,0,0.0
2024-03-29,S101613,U4197,email,email,desktop,Canada,1,2,0,313,0,0.0
2024-06-18,S101614,U6296,google,email,desktop,India,1,14,1,401,0,0.0
2024-04-09,S101615,U7553,email,email,mobile,United Kingdom,1,9,0,1551,0,0.0
2024-06-03,S101616,U6730,facebook,cpc,mobile,United Kingdom,1,10,0,1385,0,0.0
2024-06-14,S101617,U6729,instagram,cpc,desktop,United Kingdom,1,10,0,1080,0,0.0
2024-01-07,S101618,U1126,instagram,email,desktop,Canada,1,12,1,884,0,0.0
2024-05-12,S101619,U6602,bing,none,desktop,Australia,1,10,0,158,1,56.58
2024-02-14,S101620,U2191,bing,cpc,mobile,India,1,10,1,1433,0,0.0
2024-02-27,S101621,U3639,email,cpc,mobile,United Kingdom,1,3,1,536,0,0.0
2024-01-31,S101622,U5389,email,organic,desktop,Australia,1,11,0,1148,0,0.0
2024-01-23,S101623,U4916,google,organic,desktop,United States,1,11,0,607,1,30.67
2024-06-18,S101624,U2366,linkedin,none,mobile,United States,1,3,1,1230,2,330.22
2024-05-17,S101625,U2019,facebook,cpc,mobile,India,1,3,0,502,0,0.0
2024-06-08,S101626,U7453,bing,cpc,mobile,United Kingdom,1,8,0,1539,0,0.0
2024-04-16,S101627,U7805,facebook,referral,desktop,United States,1,6,0,1037,0,0.0
2024-06-06,S101628,U7671,google,none,mobile,Australia,1,1,1,1328,0,0.0
2024-02-08,S101629,U7683,bing,none,mobile,Australia,1,12,1,697,0,0.0
2024-06-07,S101630,U5079,bing,referral,mobile,United States,1,13,0,1476,1,519.81
2024-03-22,S101631,U5514,linkedin,referral,desktop,United Kingdom,1,14,0,1584,0,0.0
2024-04-09,S101632,U5539,facebook,organic,mobile,India,1,3,1,349,1,506.42
2024-01-02,S101633,U1684,facebook,none,mobile,United Kingdom,1,4,0,87,0,0.0
2024-03-17,S101634,U4629,facebook,none,mobile,Canada,1,13,1,302,0,0.0
2024-01-12,S101635,U3887,linkedin,referral,desktop,United States,1,2,0,1251,0,0.0
2024-02-08,S101636,U7379,bing,email,desktop,Canada,1,6,1,1132,0,0.0
2024-01-13,S101637,U2462,google,email,desktop,United States,1,10,1,1011,0,0.0
2024-02-15,S101638,U5086,facebook,organic,desktop,India,1,12,0,70,0,0.0
2024-06-03,S101639,U3261,instagram,email,desktop,United Kingdom,1,1,0,767,0,0.0
2024-04-22,S101640,U5180,linkedin,email,desktop,United Kingdom,1,1,0,1298,0,0.0
2024-01-17,S101641,U3841,direct,email,desktop,United States,1,8,0,1076,0,0.0
2024-04-13,S101642,U2767,google,cpc,mobile,Australia,1,4,0,738,0,0.0
2024-04-07,S101643,U5180,instagram,organic,desktop,Canada,1,1,0,265,0,0.0
2024-03-28,S101644,U7040,facebook,referral,desktop,United Kingdom,1,7,0,155,0,0.0
2024-04-18,S101645,U4560,direct,email,mobile,United Kingdom,1,9,0,807,0,0.0
2024-06-11,S101646,U3112,google,cpc,mobile,United States,1,10,1,865,0,0.0
2024-03-10,S101647,U6765,linkedin,email,mobile,Australia,1,7,0,169,0,0.0
2024-06-06,S101648,U5758,direct,cpc,desktop,Canada,1,1,0,908,1,107.14
2024-03-14,S101649,U1626,bing,organic,desktop,Australia,1,1,0,423,0,0.0
2024-03-03,S101650,U5159,email,email,desktop,Australia,1,12,1,857,0,0.0
2024-06-04,S101651,U4414,direct,cpc,desktop,United States,1,1,0,156,0,0.0
2024-02-29,S101652,U6014,email,none,tablet,Australia,1,8,0,1167,0,0.0
2024-03-19,S101653,U2375,instagram,none,mobile,Canada,1,7,0,866,0,0.0
2024-02-06,S101654,U2181,google,cpc,desktop,India,1,14,1,554,0,0.0
2024-01-22,S101655,U6708,instagram,email,mobile,India,1,3,1,1281,0,0.0
2024-05-27,S101656,U1490,instagram,email,desktop,Canada,1,3,0,1574,1,332.47
2024-04-05,S101657,U4729,facebook,organic,desktop,United States,1,12,0,175,0,0.0
2024-03-08,S101658,U6974,linkedin,organic,mobile,United Kingdom,1,3,0,1216,0,0.0
2024-01-17,S101659,U4534,direct,referral,desktop,United States,1,2,1,764,0,0.0
2024-01-12,S101660,U4296,google,organic,mobile,Canada,1,14,0,757,0,0.0
2024-05-29,S101661,U2940,bing,email,desktop,Australia,1,14,0,198,0,0.0
2024-05-24,S101662,U5408,linkedin,referral,mobile,India,1,4,0,1591,0,0.0
2024-05-17,S101663,U7758,linkedin,organic,desktop,Australia,1,7,1,1178,0,0.0
2024-04-27,S101664,U6014,google,cpc,desktop,United States,1,9,0,329,0,0.0
2024-01-22,S101665,U2882,linkedin,none,mobile,Canada,1,3,0,1303,0,0.0
2024-04-29,S101666,U5908,facebook,organic,tablet,India,1,10,0,967,0,0.0
2024-02-19,S101667,U3987,linkedin,organic,mobile,Canada,1,7,0,551,0,0.0
2024-01-14,S101668,U6585,facebook,cpc,mobile,India,1,12,0,134,0,0.0
2024-06-23,S101669,U4159,direct,email,tablet,India,1,4,0,647,0,0.0
2024-01-29,S101670,U6422,direct,cpc,desktop,India,1,1,0,998,0,0.0
2024-06-12,S101671,U5775,instagram,organic,desktop,United States,1,5,0,1566,0,0.0
2024-06-28,S101672,U5530,facebook,email,desktop,Canada,1,8,0,1747,2,386.99
2024-05-04,S101673,U1681,bing,referral,mobile,United Kingdom,1,3,0,535,0,0.0
2024-01-07,S101674,U6254,direct,organic,mobile,United Kingdom,1,10,0,331,0,0.0
2024-01-29,S101675,U2073,linkedin,cpc,mobile,United Kingdom,1,4,0,682,0,0.0
2024-05-18,S101676,U6551,google,referral,mobile,Canada,1,3,0,1283,0,0.0
2024-02-02,S101677,U3387,google,none,mobile,Australia,1,10,0,93,0,0.0
2024-05-13,S101678,U3394,email,referral,desktop,Canada,1,14,0,619,0,0.0
2024-04-20,S101679,U3693,facebook,cpc,desktop,India,1,14,0,261,0,0.0
2024-03-19,S101680,U2370,bing,referral,mobile,Australia,1,8,0,1652,0,0.0
2024-06-08,S101681,U5744,instagram,cpc,desktop,India,1,10,1,1236,1,50.66
2024-06-27,S101682,U5340,linkedin,organic,desktop,India,1,8,0,348,0,0.0
2024-02-27,S101683,U3156,facebook,email,desktop,Canada,1,14,0,1711,0,0.0
2024-01-26,S101684,U3580,email,none,desktop,United Kingdom,1,4,0,858,0,0.0
2024-06-22,S101685,U5391,google,email,mobile,Australia,1,11,0,121,0,0.0
2024-01-29,S101686,U3159,facebook,email,desktop,United States,1,2,0,1688,0,0.0
2024-01-04,S101687,U6708,linkedin,email,mobile,United Kingdom,1,12,1,990,1,61.56
2024-04-08,S101688,U4248,bing,cpc,desktop,United States,1,3,0,93,0,0.0
2024-05-20,S101689,U7486,bing,cpc,mobile,Canada,1,3,0,873,0,0.0
2024-02-08,S101690,U4731,direct,none,mobile,Australia,1,4,1,248,0,0.0
2024-01-15,S101691,U7244,linkedin,cpc,mobile,Canada,1,11,0,733,0,0.0
2024-04-28,S101692,U4829,email,cpc,mobile,United States,1,13,0,648,0,0.0
2024-01-29,S101693,U7772,direct,cpc,desktop,India,1,2,0,276,0,0.0
2024-06-05,S101694,U2627,direct,cpc,desktop,Canada,1,2,0,993,0,0.0
2024-03-15,S101695,U4472,direct,organic,desktop,Australia,1,3,0,1526,0,0.0
2024-04-25,S101696,U1027,facebook,none,mobile,Canada,1,12,0,1043,1,253.5
2024-02-01,S101697,U2985,email,cpc,tablet,United Kingdom,1,1,0,86,0,0.0
2024-05-09,S101698,U6656,google,none,desktop,Canada,1,8,1,1098,0,0.0
2024-06-23,S101699,U5153,bing,referral,mobile,United States,1,6,1,1139,0,0.0
2024-03-24,S101700,U2521,facebook,organic,desktop,Canada,1,3,1,1091,0,0.0
2024-01-22,S101701,U1296,google,cpc,desktop,Australia,1,1,1,211,0,0.0
2024-01-27,S101702,U3181,bing,organic,mobile,Canada,1,3,0,193,0,0.0
2024-03-21,S101703,U4402,email,organic,desktop,Canada,1,1,0,786,0,0.0
2024-05-05,S101704,U3296,email,referral,desktop,Australia,1,3,0,155,0,0.0
2024-04-01,S101705,U3597,linkedin,none,mobile,Canada,1,4,1,1260,0,0.0
2024-01-21,S101706,U1901,bing,organic,mobile,Australia,1,6,0,296,0,0.0
2024-02-16,S101707,U7060,bing,email,desktop,United States,1,7,0,383,0,0.0
2024-04-10,S101708,U2098,email,referral,mobile,Australia,1,7,1,1464,0,0.0
2024-03-24,S101709,U2677,bing,email,desktop,United States,1,9,1,1652,0,0.0
2024-01-06,S101710,U3881,instagram,referral,desktop,United States,1,8,1,1710,0,0.0
2024-05-26,S101711,U6287,linkedin,email,mobile,Australia,1,13,0,1175,0,0.0
2024-05-10,S101712,U5866,facebook,email,desktop,Canada,1,4,0,1561,0,0.0
2024-01-01,S101713,U6622,facebook,organic,desktop,United Kingdom,1,6,0,639,1,202.9
2024-02-27,S101714,U2378,google,organic,desktop,Australia,1,11,0,498,0,0.0
2024-05-03,S101715,U2248,facebook,referral,mobile,Canada,1,1,0,830,1,159.83
2024-06-14,S101716,U4735,direct,none,desktop,United States,1,8,0,162,0,0.0
2024-01-15,S101717,U6650,bing,organic,desktop,India,1,6,0,1432,0,0.0
2024-06-10,S101718,U5241,facebook,organic,desktop,United Kingdom,1,2,0,1041,1,8.97
2024-06-11,S101719,U7079,google,cpc,desktop,Canada,1,8,1,878,0,0.0
2024-03-04,S101720,U2264,google,organic,mobile,United Kingdom,1,4,1,1049,1,275.01
2024-01-25,S101721,U2907,direct,none,desktop,India,1,9,0,347,0,0.0
2024-01-24,S101722,U7487,google,cpc,mobile,India,1,4,0,1630,0,0.0
2024-01-12,S101723,U6868,email,email,mobile,India,1,1,0,740,0,0.0
2024-01-18,S101724,U2058,instagram,email,mobile,Australia,1,7,0,1178,1,313.29
2024-01-15,S101725,U3749,email,cpc,desktop,United Kingdom,1,10,1,480,1,307.96
2024-01-27,S101726,U3048,bing,cpc,desktop,Australia,1,5,1,1773,0,0.0
2024-03-12,S101727,U7115,bing,cpc,desktop,India,1,10,1,1261,0,0.0
2024-02-29,S101728,U5248,bing,referral,desktop,Canada,1,11,0,1353,1,68.32
2024-06-22,S101729,U3476,linkedin,none,desktop,India,1,12,1,1542,0,0.0
2024-05-24,S101730,U5016,facebook,none,mobile,Australia,1,5,0,662,0,0.0
2024-04-02,S101731,U5603,instagram,email,desktop,India,1,4,0,171,1,243.77
2024-02-22,S101732,U4197,facebook,email,desktop,India,1,6,0,1033,0,0.0
2024-01-08,S101733,U5586,instagram,email,desktop,Australia,1,1,1,1527,0,0.0
2024-03-19,S101734,U4553,facebook,organic,desktop,Australia,1,3,0,888,1,314.47
2024-01-27,S101735,U5440,direct,email,mobile,Canada,1,11,0,598,0,0.0
2024-06-22,S101736,U7031,email,cpc,desktop,Australia,1,12,0,333,0,0.0
2024-02-19,S101737,U2761,google,email,mobile,Canada,1,7,0,686,0,0.0
2024-05-10,S101738,U1220,google,cpc,mobile,United States,1,11,0,1609,0,0.0
2024-04-02,S101739,U7034,email,referral,mobile,United States,1,8,0,673,0,0.0
2024-06-20,S101740,U7038,direct,organic,desktop,Australia,1,12,0,622,0,0.0
2024-01-24,S101741,U5818,instagram,organic,mobile,India,1,9,0,59,1,137.59
2024-02-29,S101742,U5623,email,none,desktop,United Kingdom,1,1,0,1430,0,0.0
2024-05-01,S101743,U6618,linkedin,referral,mobile,India,1,4,0,1394,0,0.0
2024-05-10,S101744,U3888,instagram,cpc,desktop,Australia,1,2,0,1262,0,0.0
2024-05-27,S101745,U2664,google,referral,desktop,Canada,1,2,1,1296,0,0.0
2024-02-15,S101746,U4986,linkedin,organic,mobile,India,1,1,0,724,0,0.0
2024-01-15,S101747,U5576,facebook,cpc,mobile,United States,1,5,0,187,2,146.54
2024-06-01,S101748,U3977,linkedin,referral,desktop,Australia,1,2,0,175,1,83.91
2024-01-17,S101749,U2871,instagram,organic,desktop,India,1,4,0,369,0,0.0
2024-05-05,S101750,U2462,direct,cpc,mobile,India,1,9,1,895,0,0.0
2024-03-24,S101751,U6521,facebook,cpc,desktop,Canada,1,11,0,1798,1,222.89
2024-01-09,S101752,U1344,instagram,organic,desktop,Canada,1,3,0,121,0,0.0
2024-06-14,S101753,U1044,facebook,cpc,mobile,Canada,1,8,0,358,0,0.0
2024-06-24,S101754,U3068,linkedin,organic,tablet,United Kingdom,1,10,0,201,0,0.0
2024-03-03,S101755,U6753,google,email,mobile,Australia,1,13,0,731,0,0.0
2024-04-26,S101756,U6983,instagram,email,mobile,Australia,1,6,1,1084,0,0.0
2024-05-09,S101757,U7191,direct,cpc,desktop,United States,1,10,1,650,0,0.0
2024-03-28,S101758,U2514,email,cpc,tablet,United States,1,5,0,301,1,424.48
2024-03-12,S101759,U3598,linkedin,organic,desktop,Australia,1,2,0,1148,0,0.0
2024-05-18,S101760,U7430,instagram,cpc,desktop,India,1,11,1,1018,0,0.0
2024-03-04,S101761,U2001,direct,none,mobile,Australia,1,13,0,106,0,0.0
2024-03-12,S101762,U2033,instagram,email,desktop,United Kingdom,1,3,0,180,0,0.0
2024-01-21,S101763,U7685,linkedin,cpc,desktop,United States,1,8,0,171,0,0.0
2024-01-18,S101764,U3040,instagram,cpc,desktop,United States,1,12,0,260,0,0.0
2024-03-04,S101765,U7899,facebook,referral,desktop,United States,1,12,1,983,0,0.0
2024-03-22,S101766,U1273,linkedin,cpc,mobile,Australia,1,9,1,157,1,171.92
2024-04-19,S101767,U6051,instagram,none,desktop,United States,1,11,1,889,0,0.0
2024-04-04,S101768,U3647,email,email,desktop,United States,1,11,0,1789,0,0.0
2024-06-14,S101769,U2779,google,referral,desktop,Australia,1,7,1,725,0,0.0
2024-02-01,S101770,U5476,instagram,organic,desktop,India,1,1,0,526,0,0.0
2024-01-11,S101771,U6448,facebook,organic,desktop,United States,1,12,0,1333,0,0.0
2024-02-14,S101772,U1478,direct,email,mobile,United States,1,12,0,1594,0,0.0
2024-02-02,S101773,U7158,email,organic,desktop,United States,1,13,0,839,0,0.0
2024-04-11,S101774,U1515,direct,none,mobile,United Kingdom,1,13,0,1583,0,0.0
2024-06-17,S101775,U5286,email,cpc,desktop,Australia,1,6,1,160,1,286.8
2024-05-15,S101776,U2191,direct,email,desktop,United States,1,7,0,1514,0,0.0
2024-01-11,S101777,U3668,google,referral,desktop,United Kingdom,1,12,0,298,0,0.0
2024-06-27,S101778,U6256,facebook,cpc,desktop,India,1,6,1,647,0,0.0
2024-03-28,S101779,U7297,linkedin,organic,desktop,India,1,10,1,1722,0,0.0
2024-02-10,S101780,U2411,direct,organic,desktop,United Kingdom,1,11,0,991,0,0.0
2024-05-24,S101781,U4280,email,referral,desktop,India,1,13,0,1624,0,0.0
2024-03-16,S101782,U1271,facebook,none,desktop,Canada,1,2,1,1657,0,0.0
2024-04-30,S101783,U1142,instagram,referral,mobile,India,1,13,1,1313,1,381.89
2024-02-15,S101784,U7008,google,email,tablet,Canada,1,9,0,1104,0,0.0
2024-06-08,S101785,U6188,facebook,referral,desktop,United Kingdom,1,3,0,1186,0,0.0
2024-03-20,S101786,U7390,facebook,organic,mobile,Canada,1,6,0,1732,0,0.0
2024-02-23,S101787,U4332,linkedin,none,mobile,India,1,6,1,838,0,0.0
2024-03-26,S101788,U1787,facebook,none,desktop,United States,1,8,0,1058,0,0.0
2024-04-01,S101789,U7222,linkedin,referral,mobile,Canada,1,13,0,677,0,0.0
2024-05-27,S101790,U2681,google,email,tablet,India,1,4,1,767,0,0.0
2024-06-09,S101791,U1622,google,organic,desktop,United States,1,6,0,531,1,271.21
2024-06-16,S101792,U4841,instagram,cpc,mobile,United Kingdom,1,1,1,1237,1,39.73
2024-06-08,S101793,U4676,linkedin,none,mobile,United Kingdom,1,9,0,438,1,364.34
2024-04-06,S101794,U3572,linkedin,referral,desktop,Australia,1,12,0,1144,0,0.0
2024-01-02,S101795,U7915,direct,email,desktop,United Kingdom,1,9,0,1489,0,0.0
2024-02-02,S101796,U6033,direct,email,mobile,Australia,1,7,1,849,0,0.0
2024-06-06,S101797,U4260,instagram,organic,mobile,United Kingdom,1,11,1,932,0,0.0
2024-06-09,S101798,U6214,google,none,desktop,United Kingdom,1,13,1,218,1,99.85
2024-03-17,S101799,U5712,bing,organic,desktop,United Kingdom,1,1,0,1533,0,0.0
2024-04-25,S101800,U6127,direct,cpc,mobile,Australia,1,3,0,1010,1,103.5
2024-06-02,S101801,U1066,facebook,cpc,desktop,Australia,1,12,0,844,0,0.0
2024-05-29,S101802,U5286,google,cpc,mobile,Canada,1,5,0,412,0,0.0
2024-04-12,S101803,U7911,bing,email,desktop,India,1,4,0,879,0,0.0
2024-06-14,S101804,U5616,facebook,none,desktop,India,1,5,1,1375,0,0.0
2024-04-12,S101805,U6085,email,organic,desktop,India,1,7,0,1496,0,0.0
2024-03-30,S101806,U2140,linkedin,organic,desktop,United Kingdom,1,9,1,519,1,174.08
2024-06-22,S101807,U3314,google,cpc,desktop,India,1,1,1,1186,0,0.0
2024-05-01,S101808,U6730,email,none,mobile,Australia,1,5,0,1737,0,0.0
2024-05-22,S101809,U3532,instagram,none,mobile,Canada,1,3,1,455,1,749.58
2024-04-15,S101810,U4580,linkedin,referral,desktop,United States,1,3,0,279,0,0.0
2024-04-28,S101811,U2187,linkedin,none,mobile,Canada,1,11,1,1114,0,0.0
2024-06-20,S101812,U5471,facebook,none,desktop,India,1,2,0,1615,0,0.0
2024-02-18,S101813,U5748,email,organic,desktop,India,1,6,0,1049,0,0.0
